transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud,hour,user_txn_count,user_avg_amt,amt_deviation,device_usage,txn_per_hour,location_change
706,U68,M55,778.26,2024-01-01 11:46:00,Kolkata,UPI,D164,0,11,22,2621.9863636363634,-1843.7263636363634,14,3,0
707,U292,M94,3320.14,2024-01-01 11:47:00,Bangalore,UPI,D196,0,11,24,3200.3020833333335,119.83791666666639,13,2,0
708,U237,M11,587.78,2024-01-01 11:48:00,Kolkata,Card,D165,0,11,19,1838.8784210526317,-1251.0984210526317,13,1,0
709,U367,M8,2288.28,2024-01-01 11:49:00,Bangalore,Wallet,D510,0,11,21,1688.6028571428574,599.6771428571428,8,2,0
710,U413,M2,2856.13,2024-01-01 11:50:00,Delhi,Card,D659,0,11,28,2048.317857142857,807.812142857143,14,2,0
711,U198,M85,1810.89,2024-01-01 11:51:00,Mumbai,Card,D67,0,11,23,1987.7704347826088,-176.88043478260875,17,1,0
712,U485,M57,1275.71,2024-01-01 11:52:00,Chennai,Wallet,D635,0,11,23,2282.486086956522,-1006.7760869565218,11,1,0
713,U95,M32,1061.52,2024-01-01 11:53:00,Delhi,UPI,D727,0,11,19,1958.7857894736842,-897.2657894736842,8,2,0
714,U266,M65,858.09,2024-01-01 11:54:00,Bangalore,Wallet,D236,0,11,15,1616.5506666666665,-758.4606666666665,19,1,0
715,U214,M66,5305.11,2024-01-01 11:55:00,Delhi,Wallet,D81,0,11,21,3453.935238095238,1851.1747619047615,9,2,0
716,U37,M20,3551.21,2024-01-01 11:56:00,Bangalore,NetBanking,D19,0,11,19,1835.5757894736844,1715.6342105263157,18,2,0
717,U229,M70,6706.35,2024-01-01 11:57:00,Bangalore,UPI,D225,0,11,20,1776.6675,4929.682500000001,19,2,0
718,U288,M6,265.46,2024-01-01 11:58:00,Kolkata,NetBanking,D383,0,11,16,2420.2575,-2154.7975,14,1,0
719,U0,M48,2625.1,2024-01-01 11:59:00,Kolkata,NetBanking,D593,0,11,25,1703.6904000000002,921.4095999999997,14,2,0
720,U360,M56,5572.25,2024-01-01 12:00:00,Kolkata,UPI,D71,0,12,20,1778.6485,3793.6014999999998,13,2,0
721,U39,M37,399.91,2024-01-01 12:01:00,Bangalore,Card,D499,0,12,23,1340.2717391304348,-940.3617391304347,10,2,0
722,U238,M58,137.62,2024-01-01 12:02:00,Chennai,UPI,D169,0,12,26,2566.67,-2429.05,10,2,0
723,U368,M30,2702.79,2024-01-01 12:03:00,Bangalore,NetBanking,D563,0,12,26,1954.1973076923075,748.5926923076925,23,1,0
724,U282,M37,1708.85,2024-01-01 12:04:00,Delhi,Wallet,D551,0,12,18,1601.6133333333335,107.23666666666645,14,1,0
725,U90,M36,3688.15,2024-01-01 12:05:00,Bangalore,UPI,D350,0,12,21,2550.6309523809523,1137.5190476190478,14,2,0
726,U155,M25,301.12,2024-01-01 12:06:00,Delhi,Wallet,D617,0,12,24,2051.8679166666666,-1750.7479166666667,8,1,0
727,U85,M42,3172.1,2024-01-01 12:07:00,Bangalore,NetBanking,D679,0,12,15,2288.864666666667,883.2353333333331,22,2,0
728,U46,M3,450.36,2024-01-01 12:08:00,Mumbai,Wallet,D438,0,12,19,2190.11,-1739.75,17,1,0
729,U473,M13,357.43,2024-01-01 12:09:00,Kolkata,NetBanking,D764,0,12,25,3149.0204,-2791.5904,12,1,0
730,U103,M72,358.89,2024-01-01 12:10:00,Kolkata,NetBanking,D540,0,12,23,2293.302608695652,-1934.4126086956521,9,2,0
731,U154,M31,3370.21,2024-01-01 12:11:00,Kolkata,UPI,D265,0,12,25,2944.4316,425.77840000000015,10,3,0
732,U8,M80,32826.45,2024-01-01 12:12:00,Bangalore,Wallet,D48,1,12,28,3038.3889285714286,29788.06107142857,16,3,1
733,U354,M73,1480.75,2024-01-01 12:13:00,Delhi,Wallet,D508,0,12,25,2043.596,-562.846,11,4,0
734,U255,M76,888.92,2024-01-01 12:14:00,Mumbai,NetBanking,D659,0,12,21,3105.55380952381,-2216.6338095238098,14,3,0
735,U449,M11,4194.41,2024-01-01 12:15:00,Chennai,UPI,D315,0,12,29,1786.5827586206897,2407.82724137931,12,2,0
736,U56,M61,996.63,2024-01-01 12:16:00,Kolkata,Wallet,D46,0,12,16,1855.763125,-859.133125,26,2,0
737,U118,M92,3392.17,2024-01-01 12:17:00,Mumbai,Card,D380,0,12,23,4652.225652173913,-1260.0556521739127,8,4,0
738,U128,M59,1156.55,2024-01-01 12:18:00,Delhi,Card,D636,0,12,21,4611.9914285714285,-3455.4414285714283,11,2,0
739,U212,M98,946.24,2024-01-01 12:19:00,Chennai,Wallet,D684,0,12,20,2324.991,-1378.751,14,1,0
740,U402,M21,1242.32,2024-01-01 12:20:00,Mumbai,NetBanking,D786,0,12,18,2485.615,-1243.2949999999998,11,2,0
741,U179,M30,717.29,2024-01-01 12:21:00,Mumbai,Wallet,D369,0,12,16,2070.391875,-1353.1018749999998,16,1,0
742,U354,M74,2753.55,2024-01-01 12:22:00,Delhi,Card,D218,0,12,25,2043.596,709.9540000000002,11,4,0
743,U480,M67,1397.21,2024-01-01 12:23:00,Mumbai,Wallet,D125,0,12,20,4382.0245,-2984.8145000000004,9,1,0
744,U225,M94,528.49,2024-01-01 12:24:00,Chennai,Card,D125,0,12,16,1654.22125,-1125.73125,9,1,0
745,U486,M0,4596.68,2024-01-01 12:25:00,Bangalore,Wallet,D24,0,12,28,1662.0946428571428,2934.5853571428574,21,1,0
746,U227,M55,968.66,2024-01-01 12:26:00,Chennai,Wallet,D715,0,12,17,2317.030588235294,-1348.3705882352942,12,1,0
747,U396,M7,1568.56,2024-01-01 12:27:00,Mumbai,UPI,D633,0,12,21,3806.780952380952,-2238.220952380952,12,1,0
748,U416,M17,4738.99,2024-01-01 12:28:00,Delhi,Card,D49,0,12,24,1768.3954166666665,2970.5945833333335,16,1,0
749,U451,M64,1957.6,2024-01-01 12:29:00,Delhi,UPI,D393,0,12,32,1552.759375,404.8406249999998,17,2,0
750,U263,M85,248.63,2024-01-01 12:30:00,Mumbai,Wallet,D498,0,12,17,1671.2817647058823,-1422.6517647058822,19,1,0
751,U72,M54,5621.23,2024-01-01 12:31:00,Bangalore,NetBanking,D656,0,12,27,3415.8548148148147,2205.375185185185,11,2,1
752,U421,M90,1976.15,2024-01-01 12:32:00,Kolkata,UPI,D711,0,12,18,1480.6911111111112,495.45888888888885,14,2,0
753,U74,M22,815.65,2024-01-01 12:33:00,Mumbai,Wallet,D563,0,12,16,2500.29375,-1684.6437499999997,23,1,0
754,U51,M15,299.95,2024-01-01 12:34:00,Bangalore,Wallet,D59,0,12,19,1657.8863157894737,-1357.9363157894736,17,3,0
755,U166,M66,3160.0,2024-01-01 12:35:00,Delhi,UPI,D110,0,12,23,1346.581739130435,1813.418260869565,12,1,0
756,U344,M9,1935.55,2024-01-01 12:36:00,Bangalore,NetBanking,D83,0,12,19,1294.6752631578947,640.8747368421052,8,1,0
757,U110,M32,1524.83,2024-01-01 12:37:00,Chennai,NetBanking,D571,0,12,17,2109.96,-585.1300000000001,13,3,0
758,U411,M59,4486.61,2024-01-01 12:38:00,Chennai,UPI,D148,0,12,16,2127.879375,2358.7306249999997,12,1,0
759,U73,M7,3107.98,2024-01-01 12:39:00,Delhi,Card,D53,0,12,22,2216.023181818182,891.9568181818181,15,1,0
760,U314,M91,328.98,2024-01-01 12:40:00,Chennai,Card,D95,0,12,33,2125.848787878788,-1796.8687878787878,7,3,0
761,U341,M88,747.13,2024-01-01 12:41:00,Chennai,Card,D288,0,12,18,1651.7866666666666,-904.6566666666666,7,3,0
762,U333,M32,571.34,2024-01-01 12:42:00,Mumbai,Card,D553,0,12,22,1371.5477272727273,-800.2077272727273,12,2,0
763,U345,M84,2724.74,2024-01-01 12:43:00,Chennai,NetBanking,D738,0,12,20,1689.0009999999997,1035.739,15,1,0
764,U50,M66,68.22,2024-01-01 12:44:00,Delhi,NetBanking,D692,0,12,15,1977.7773333333332,-1909.5573333333332,12,1,0
765,U27,M69,1687.43,2024-01-01 12:45:00,Bangalore,Wallet,D257,0,12,19,3063.7168421052634,-1376.2868421052633,17,1,0
766,U308,M32,2874.83,2024-01-01 12:46:00,Chennai,UPI,D362,0,12,19,1889.0705263157893,985.7594736842107,17,3,0
767,U490,M11,4187.33,2024-01-01 12:47:00,Bangalore,UPI,D753,0,12,19,1660.9826315789476,2526.347368421052,13,1,0
768,U489,M49,10048.2,2024-01-01 12:48:00,Kolkata,Wallet,D16,1,12,20,2488.9535,7559.246500000001,12,4,1
769,U456,M39,3443.62,2024-01-01 12:49:00,Kolkata,UPI,D550,0,12,25,1720.828,1722.792,9,2,0
770,U26,M63,234.49,2024-01-01 12:50:00,Bangalore,UPI,D364,0,12,16,1803.559375,-1569.069375,9,1,0
771,U13,M39,3747.49,2024-01-01 12:51:00,Mumbai,UPI,D38,0,12,29,1977.7441379310346,1769.7458620689652,26,2,0
772,U128,M78,272.76,2024-01-01 12:52:00,Delhi,Wallet,D238,0,12,21,4611.9914285714285,-4339.231428571428,12,2,0
773,U462,M89,1012.63,2024-01-01 12:53:00,Mumbai,UPI,D722,0,12,27,1615.7551851851852,-603.1251851851852,12,2,0
774,U268,M44,3192.01,2024-01-01 12:54:00,Kolkata,UPI,D170,0,12,21,1908.5657142857142,1283.444285714286,12,1,0
775,U430,M99,3248.4,2024-01-01 12:55:00,Mumbai,Wallet,D46,1,12,17,3351.9370588235292,-103.53705882352915,26,1,0
776,U290,M8,520.79,2024-01-01 12:56:00,Delhi,Card,D236,0,12,16,9026.895,-8506.105,19,3,0
777,U142,M84,2562.09,2024-01-01 12:57:00,Chennai,Wallet,D689,0,12,26,2263.7257692307694,298.36423076923074,10,2,0
778,U341,M62,2546.19,2024-01-01 12:58:00,Chennai,UPI,D607,0,12,18,1651.7866666666666,894.4033333333334,20,3,0
779,U170,M62,2049.69,2024-01-01 12:59:00,Bangalore,UPI,D541,0,12,20,1855.8224999999998,193.8675000000003,13,1,0
780,U485,M82,2368.0,2024-01-01 13:00:00,Chennai,UPI,D31,0,13,23,2282.486086956522,85.51391304347817,30,2,0
781,U166,M39,1564.94,2024-01-01 13:01:00,Delhi,NetBanking,D433,0,13,23,1346.581739130435,218.35826086956513,16,4,0
782,U461,M77,580.17,2024-01-01 13:02:00,Kolkata,Wallet,D710,0,13,18,1517.9966666666667,-937.8266666666667,10,2,0
783,U66,M90,848.37,2024-01-01 13:03:00,Bangalore,UPI,D144,0,13,15,3561.1513333333332,-2712.7813333333334,12,1,0
784,U247,M29,400.8,2024-01-01 13:04:00,Bangalore,Wallet,D577,0,13,17,1387.0247058823531,-986.2247058823532,12,1,0
785,U178,M35,4781.75,2024-01-01 13:05:00,Kolkata,Wallet,D721,0,13,17,1808.9176470588236,2972.8323529411764,20,1,0
786,U296,M52,1751.22,2024-01-01 13:06:00,Delhi,NetBanking,D475,0,13,24,2425.161666666667,-673.9416666666668,14,3,0
787,U488,M69,1024.49,2024-01-01 13:07:00,Kolkata,UPI,D6,0,13,21,1450.027619047619,-425.53761904761905,23,3,0
788,U460,M34,1239.82,2024-01-01 13:08:00,Mumbai,Card,D323,0,13,25,1621.1848,-381.36480000000006,11,3,0
789,U348,M18,5885.65,2024-01-01 13:09:00,Bangalore,Card,D338,0,13,17,2561.130588235294,3324.5194117647056,12,1,0
790,U403,M20,1997.64,2024-01-01 13:10:00,Chennai,Card,D45,1,13,12,1216.2941666666668,781.3458333333333,14,2,0
791,U347,M23,1764.89,2024-01-01 13:11:00,Kolkata,NetBanking,D272,0,13,13,1858.3438461538462,-93.45384615384614,8,1,0
792,U475,M58,1409.99,2024-01-01 13:12:00,Mumbai,Card,D721,0,13,22,2589.7636363636366,-1179.7736363636366,20,1,0
793,U102,M43,1890.69,2024-01-01 13:13:00,Mumbai,UPI,D401,0,13,23,1890.395652173913,0.29434782608700516,13,1,0
794,U449,M19,36.55,2024-01-01 13:14:00,Chennai,Card,D597,0,13,29,1786.5827586206897,-1750.0327586206897,17,1,0
795,U89,M10,4113.39,2024-01-01 13:15:00,Bangalore,Wallet,D331,0,13,23,1547.2091304347825,2566.180869565218,14,3,0
796,U438,M85,5379.98,2024-01-01 13:16:00,Chennai,UPI,D31,0,13,31,2537.880322580645,2842.0996774193545,30,3,0
797,U418,M94,1665.43,2024-01-01 13:17:00,Mumbai,Wallet,D769,0,13,20,3033.8175,-1368.3875,9,1,0
798,U315,M12,2385.74,2024-01-01 13:18:00,Mumbai,NetBanking,D99,0,13,17,1747.9535294117647,637.786470588235,10,2,0
799,U426,M66,5114.94,2024-01-01 13:19:00,Kolkata,Wallet,D6,0,13,22,1977.942727272727,3136.9972727272725,23,1,0
800,U47,M48,2456.79,2024-01-01 13:20:00,Bangalore,Wallet,D412,0,13,24,2587.8337500000002,-131.04375000000027,11,2,0
801,U337,M30,331.02,2024-01-01 13:21:00,Bangalore,NetBanking,D796,0,13,15,1695.4546666666668,-1364.4346666666668,6,3,0
802,U46,M32,1717.4,2024-01-01 13:22:00,Mumbai,NetBanking,D644,0,13,19,2190.11,-472.71000000000004,15,1,0
803,U391,M44,1866.44,2024-01-01 13:23:00,Delhi,Card,D468,0,13,20,1604.542,261.89800000000014,18,1,0
804,U445,M87,1103.75,2024-01-01 13:24:00,Kolkata,NetBanking,D303,0,13,28,1905.9282142857141,-802.1782142857141,11,1,0
805,U209,M9,2666.98,2024-01-01 13:25:00,Bangalore,UPI,D43,0,13,17,2403.9576470588236,263.02235294117645,19,1,0
806,U496,M44,5447.35,2024-01-01 13:26:00,Kolkata,Card,D168,0,13,20,2271.9235,3175.4265000000005,18,1,0
807,U335,M9,5195.75,2024-01-01 13:27:00,Kolkata,Wallet,D219,0,13,16,2005.6425,3190.1075,14,2,0
808,U430,M87,1198.73,2024-01-01 13:28:00,Delhi,UPI,D69,0,13,17,3351.9370588235292,-2153.207058823529,8,1,1
809,U407,M41,240.36,2024-01-01 13:29:00,Mumbai,Card,D798,0,13,22,1723.7945454545456,-1483.4345454545455,12,2,0
810,U188,M92,8378.35,2024-01-01 13:30:00,Delhi,UPI,D201,0,13,26,2688.0742307692303,5690.27576923077,9,2,0
811,U361,M55,3651.44,2024-01-01 13:31:00,Kolkata,Card,D152,0,13,21,2696.9185714285713,954.5214285714287,11,1,0
812,U233,M16,266.29,2024-01-01 13:32:00,Delhi,Card,D706,0,13,24,5167.3425,-4901.0525,10,1,0
813,U234,M51,5072.62,2024-01-01 13:33:00,Bangalore,UPI,D739,0,13,10,2574.741,2497.879,20,1,0
814,U323,M78,4078.85,2024-01-01 13:34:00,Chennai,NetBanking,D202,0,13,27,1436.539259259259,2642.3107407407406,19,3,0
815,U104,M95,1463.1,2024-01-01 13:35:00,Chennai,NetBanking,D220,0,13,18,3985.417777777778,-2522.3177777777782,12,1,0
816,U115,M43,1789.43,2024-01-01 13:36:00,Chennai,Wallet,D556,0,13,21,1316.6028571428571,472.8271428571429,12,1,0
817,U254,M96,1018.33,2024-01-01 13:37:00,Bangalore,Card,D305,0,13,21,1890.5866666666666,-872.2566666666665,11,3,0
818,U357,M10,675.84,2024-01-01 13:38:00,Mumbai,Card,D31,1,13,14,1627.5578571428573,-951.7178571428573,30,1,1
819,U260,M5,8981.83,2024-01-01 13:39:00,Kolkata,NetBanking,D29,1,13,25,5810.8644,3170.9655999999995,14,3,1
820,U495,M52,3247.62,2024-01-01 13:40:00,Delhi,Card,D306,0,13,27,3819.42,-571.8000000000002,12,2,0
821,U289,M98,9.29,2024-01-01 13:41:00,Mumbai,UPI,D594,0,13,23,4462.694347826087,-4453.404347826087,14,1,0
822,U114,M18,9737.16,2024-01-01 13:42:00,Chennai,UPI,D40,1,13,20,2694.4265,7042.7335,25,2,0
823,U60,M33,1015.56,2024-01-01 13:43:00,Chennai,NetBanking,D410,0,13,21,2136.134761904762,-1120.574761904762,9,2,0
824,U318,M14,1541.77,2024-01-01 13:44:00,Bangalore,UPI,D490,0,13,25,1832.3192000000001,-290.54920000000016,11,2,0
825,U228,M9,5047.85,2024-01-01 13:45:00,Delhi,UPI,D792,0,13,20,1466.635,3581.215,13,1,0
826,U400,M1,8503.5,2024-01-01 13:46:00,Mumbai,UPI,D44,1,13,19,2677.51,5825.99,19,3,1
827,U257,M82,852.21,2024-01-01 13:47:00,Kolkata,Wallet,D787,0,13,14,2905.531428571429,-2053.321428571429,11,1,0
828,U211,M12,2675.02,2024-01-01 13:48:00,Mumbai,NetBanking,D564,0,13,21,2343.985714285714,331.03428571428594,15,1,0
829,U294,M62,1203.76,2024-01-01 13:49:00,Delhi,Card,D46,0,13,15,1930.2959999999998,-726.5359999999998,26,2,0
830,U111,M44,508.76,2024-01-01 13:50:00,Delhi,Card,D374,0,13,26,2603.9784615384615,-2095.2184615384613,17,2,0
831,U488,M42,1204.56,2024-01-01 13:51:00,Kolkata,Card,D437,0,13,21,1450.027619047619,-245.4676190476191,13,3,0
832,U422,M11,303.64,2024-01-01 13:52:00,Bangalore,NetBanking,D52,0,13,23,3792.5917391304347,-3488.951739130435,13,1,1
833,U441,M73,388.11,2024-01-01 13:53:00,Bangalore,NetBanking,D268,0,13,31,2199.1848387096775,-1811.0748387096774,17,2,0
834,U438,M45,1379.78,2024-01-01 13:54:00,Chennai,Card,D456,0,13,31,2537.880322580645,-1158.100322580645,10,3,0
835,U136,M83,1085.75,2024-01-01 13:55:00,Kolkata,UPI,D567,0,13,21,1544.5314285714285,-458.7814285714285,11,1,0
836,U375,M30,4926.59,2024-01-01 13:56:00,Bangalore,Wallet,D502,0,13,23,1831.7626086956523,3094.8273913043477,10,1,0
837,U471,M41,900.07,2024-01-01 13:57:00,Mumbai,Wallet,D538,0,13,20,1848.0955000000001,-948.0255000000001,14,3,0
838,U324,M13,1737.8,2024-01-01 13:58:00,Delhi,Wallet,D755,0,13,17,2509.2488235294113,-771.4488235294114,14,2,0
839,U435,M58,22008.58,2024-01-01 13:59:00,Mumbai,NetBanking,D24,1,13,14,3312.1385714285716,18696.44142857143,21,1,1
840,U412,M7,26.36,2024-01-01 14:00:00,Delhi,UPI,D346,0,14,20,2251.4530000000004,-2225.0930000000003,20,1,0
841,U161,M13,2178.54,2024-01-01 14:01:00,Delhi,Wallet,D672,0,14,22,1871.679090909091,306.860909090909,10,2,0
842,U274,M68,392.12,2024-01-01 14:02:00,Chennai,NetBanking,D694,0,14,23,2283.6160869565215,-1891.4960869565216,16,1,0
843,U441,M9,6492.0,2024-01-01 14:03:00,Bangalore,UPI,D82,0,14,31,2199.1848387096775,4292.815161290322,8,2,0
844,U214,M98,321.89,2024-01-01 14:04:00,Delhi,Card,D443,0,14,21,3453.935238095238,-3132.0452380952383,18,2,0
845,U473,M76,1071.0,2024-01-01 14:05:00,Kolkata,NetBanking,D323,0,14,25,3149.0204,-2078.0204,11,3,0
846,U95,M68,178.43,2024-01-01 14:06:00,Delhi,NetBanking,D208,0,14,19,1958.7857894736842,-1780.3557894736841,17,2,0
847,U299,M22,11536.16,2024-01-01 14:07:00,Bangalore,Card,D230,0,14,15,2724.2906666666668,8811.869333333332,15,2,0
848,U10,M72,1395.09,2024-01-01 14:08:00,Chennai,UPI,D165,0,14,24,2500.7591666666667,-1105.6691666666668,13,1,0
849,U470,M42,1809.64,2024-01-01 14:09:00,Kolkata,NetBanking,D452,0,14,24,2647.0591666666664,-837.4191666666663,12,1,0
850,U131,M16,138.86,2024-01-01 14:10:00,Delhi,Card,D290,0,14,23,2595.9204347826085,-2457.0604347826084,13,1,0
851,U376,M3,2772.27,2024-01-01 14:11:00,Mumbai,Wallet,D170,0,14,16,2156.946875,615.3231249999999,12,1,0
852,U440,M62,471.21,2024-01-01 14:12:00,Kolkata,UPI,D34,0,14,26,5694.327307692308,-5223.117307692308,16,3,0
853,U440,M48,4566.63,2024-01-01 14:13:00,Kolkata,UPI,D447,0,14,26,5694.327307692308,-1127.6973076923077,14,3,0
854,U52,M8,459.18,2024-01-01 14:14:00,Chennai,Card,D98,0,14,26,2282.895,-1823.715,15,2,0
855,U393,M12,423.14,2024-01-01 14:15:00,Delhi,Wallet,D710,0,14,22,1890.976818181818,-1467.8368181818182,10,1,0
856,U340,M0,74.47,2024-01-01 14:16:00,Chennai,UPI,D340,0,14,24,1683.3608333333334,-1608.8908333333334,14,3,0
857,U405,M1,1277.57,2024-01-01 14:17:00,Chennai,Wallet,D251,0,14,24,1955.22625,-677.65625,12,1,0
858,U408,M26,1664.09,2024-01-01 14:18:00,Delhi,Wallet,D150,0,14,13,1870.4769230769232,-206.38692307692327,18,2,0
859,U247,M29,135.93,2024-01-01 14:19:00,Bangalore,NetBanking,D624,0,14,17,1387.0247058823531,-1251.094705882353,15,1,0
860,U229,M37,2988.01,2024-01-01 14:20:00,Bangalore,Card,D209,0,14,20,1776.6675,1211.3425000000002,15,1,0
861,U203,M73,1207.67,2024-01-01 14:21:00,Chennai,NetBanking,D77,0,14,30,2169.837,-962.1669999999999,15,2,0
862,U417,M43,1486.32,2024-01-01 14:22:00,Mumbai,NetBanking,D523,0,14,18,2321.527222222222,-835.2072222222221,18,1,0
863,U104,M23,1162.36,2024-01-01 14:23:00,Chennai,UPI,D458,0,14,18,3985.417777777778,-2823.057777777778,13,2,0
864,U410,M72,1024.2,2024-01-01 14:24:00,Mumbai,UPI,D462,0,14,12,1537.4425,-513.2425000000001,14,1,0
865,U124,M8,1640.33,2024-01-01 14:25:00,Kolkata,Wallet,D608,0,14,22,2139.661818181818,-499.3318181818181,15,1,0
866,U319,M87,337.41,2024-01-01 14:26:00,Kolkata,NetBanking,D592,0,14,22,1824.203181818182,-1486.793181818182,9,2,0
867,U408,M31,401.61,2024-01-01 14:27:00,Delhi,Wallet,D603,0,14,13,1870.4769230769232,-1468.8669230769233,13,2,0
868,U225,M25,3957.9,2024-01-01 14:28:00,Chennai,UPI,D745,0,14,16,1654.22125,2303.67875,15,2,0
869,U360,M57,5841.82,2024-01-01 14:29:00,Kolkata,NetBanking,D452,0,14,20,1778.6485,4063.1714999999995,12,1,0
870,U402,M83,934.6,2024-01-01 14:30:00,Mumbai,UPI,D279,0,14,18,2485.615,-1551.0149999999999,8,2,0
871,U240,M35,631.46,2024-01-01 14:31:00,Mumbai,UPI,D194,0,14,18,2282.26,-1650.8000000000002,17,1,0
872,U458,M2,2065.65,2024-01-01 14:32:00,Kolkata,Card,D749,0,14,28,2899.769285714286,-834.119285714286,13,3,0
873,U66,M68,12611.76,2024-01-01 14:33:00,Kolkata,Wallet,D43,1,14,15,3561.1513333333332,9050.608666666667,19,1,1
874,U378,M83,51.43,2024-01-01 14:34:00,Mumbai,Wallet,D355,0,14,17,3255.7264705882353,-3204.2964705882355,15,2,0
875,U123,M34,339.57,2024-01-01 14:35:00,Chennai,UPI,D648,0,14,22,6410.33590909091,-6070.76590909091,16,3,0
876,U204,M61,2517.37,2024-01-01 14:36:00,Bangalore,Card,D320,0,14,15,3960.62,-1443.25,6,1,0
877,U485,M76,2151.3,2024-01-01 14:37:00,Chennai,Card,D548,0,14,23,2282.486086956522,-131.18608695652165,13,3,0
878,U162,M66,54.94,2024-01-01 14:38:00,Bangalore,Card,D168,0,14,16,2816.88,-2761.94,18,1,0
879,U473,M98,501.99,2024-01-01 14:39:00,Kolkata,NetBanking,D723,0,14,25,3149.0204,-2647.0303999999996,13,3,0
880,U114,M34,525.52,2024-01-01 14:40:00,Mumbai,Wallet,D352,0,14,20,2694.4265,-2168.9065,12,3,1
881,U219,M88,2228.83,2024-01-01 14:41:00,Delhi,Card,D658,0,14,22,1800.6695454545456,428.1604545454543,12,2,0
882,U198,M69,39.81,2024-01-01 14:42:00,Mumbai,UPI,D173,0,14,23,1987.7704347826088,-1947.960434782609,12,1,0
883,U264,M13,219.87,2024-01-01 14:43:00,Chennai,NetBanking,D631,0,14,23,2103.0095652173914,-1883.1395652173915,10,1,0
884,U414,M98,3218.04,2024-01-01 14:44:00,Chennai,NetBanking,D471,0,14,26,5074.163846153847,-1856.123846153847,8,1,0
885,U322,M63,5113.68,2024-01-01 14:45:00,Delhi,NetBanking,D38,1,14,17,2316.545882352941,2797.134117647059,26,2,1
886,U228,M64,2115.4,2024-01-01 14:46:00,Delhi,Wallet,D658,0,14,20,1466.635,648.7650000000001,12,4,0
887,U57,M70,544.1,2024-01-01 14:47:00,Kolkata,NetBanking,D519,0,14,29,1896.5589655172414,-1352.4589655172413,6,2,0
888,U498,M98,209.48,2024-01-01 14:48:00,Bangalore,NetBanking,D799,0,14,25,1591.3524,-1381.8724,12,3,0
889,U398,M80,557.24,2024-01-01 14:49:00,Delhi,UPI,D194,0,14,23,2700.6608695652176,-2143.420869565218,17,2,0
890,U490,M69,2562.19,2024-01-01 14:50:00,Bangalore,Card,D623,0,14,19,1660.9826315789476,901.2073684210525,16,1,0
891,U429,M38,3871.67,2024-01-01 14:51:00,Kolkata,Wallet,D142,0,14,16,1674.2675,2197.4025,16,2,0
892,U79,M18,3546.5,2024-01-01 14:52:00,Mumbai,Card,D110,0,14,29,1731.2837931034485,1815.2162068965515,12,3,1
893,U468,M57,1012.28,2024-01-01 14:53:00,Kolkata,Card,D262,0,14,24,1853.6875,-841.4075,19,2,0
894,U374,M42,2205.75,2024-01-01 14:54:00,Mumbai,Wallet,D414,0,14,20,1344.3545,861.3955000000001,9,2,0
895,U193,M28,458.79,2024-01-01 14:55:00,Bangalore,Card,D797,0,14,21,2312.713333333333,-1853.9233333333332,12,1,0
896,U299,M84,6244.83,2024-01-01 14:56:00,Mumbai,Card,D17,1,14,15,2724.2906666666668,3520.539333333333,13,2,1
897,U463,M49,4533.2,2024-01-01 14:57:00,Mumbai,UPI,D695,0,14,20,1814.9154999999998,2718.2844999999998,11,1,0
898,U323,M49,26.17,2024-01-01 14:58:00,Chennai,NetBanking,D350,0,14,27,1436.539259259259,-1410.369259259259,14,3,0
899,U187,M65,178.77,2024-01-01 14:59:00,Chennai,NetBanking,D679,0,14,20,1502.059,-1323.289,22,2,0
900,U261,M33,466.1,2024-01-01 15:00:00,Bangalore,Card,D677,0,15,15,1616.03,-1149.9299999999998,7,1,0
901,U139,M25,53.78,2024-01-01 15:01:00,Bangalore,UPI,D100,0,15,23,1382.5013043478261,-1328.7213043478262,16,2,0
902,U437,M8,400.41,2024-01-01 15:02:00,Mumbai,NetBanking,D55,0,15,22,2252.898181818182,-1852.4881818181818,5,3,0
903,U239,M62,1749.54,2024-01-01 15:03:00,Kolkata,Card,D437,0,15,23,1633.341304347826,116.19869565217391,13,1,0
904,U97,M29,1094.37,2024-01-01 15:04:00,Chennai,Card,D244,0,15,21,3047.9723809523807,-1953.6023809523808,8,3,0
905,U314,M95,4463.73,2024-01-01 15:05:00,Chennai,Wallet,D282,0,15,33,2125.848787878788,2337.881212121212,14,2,0
906,U289,M90,3401.39,2024-01-01 15:06:00,Mumbai,Wallet,D527,0,15,23,4462.694347826087,-1061.3043478260875,16,1,0
907,U153,M11,836.55,2024-01-01 15:07:00,Mumbai,Wallet,D346,0,15,19,1317.427894736842,-480.8778947368421,20,1,0
908,U425,M4,600.65,2024-01-01 15:08:00,Kolkata,UPI,D413,0,15,20,3467.3835,-2866.7335,13,1,0
909,U27,M83,955.08,2024-01-01 15:09:00,Bangalore,Wallet,D419,0,15,19,3063.7168421052634,-2108.6368421052634,16,1,0
910,U252,M19,1784.64,2024-01-01 15:10:00,Kolkata,UPI,D549,0,15,17,2576.0035294117647,-791.3635294117646,14,1,0
911,U43,M31,624.12,2024-01-01 15:11:00,Delhi,Wallet,D213,0,15,24,1807.79125,-1183.6712499999999,16,1,0
912,U341,M77,1957.12,2024-01-01 15:12:00,Chennai,Wallet,D474,0,15,18,1651.7866666666666,305.33333333333326,11,2,0
